,Unnamed: 0,city.cityName,city.confirmedCount,city.suspectedCount,city.curedCount,city.deadCount,provinceName,provinceShortName,confirmedCount,suspectedCount,curedCount,deadCount,comment
0,0,武汉,572,0,32,38,湖北省,湖北,730,0,32,39,
1,1,黄冈,64,0,0,0,湖北省,湖北,730,0,32,39,
2,2,孝感,26,0,0,0,湖北省,湖北,730,0,32,39,
3,3,荆门,21,0,0,0,湖北省,湖北,730,0,32,39,
4,4,恩施州,11,0,0,0,湖北省,湖北,730,0,32,39,
5,5,荆州,10,0,0,0,湖北省,湖北,730,0,32,39,
6,6,仙桃,10,0,0,0,湖北省,湖北,730,0,32,39,
7,7,十堰,5,0,0,0,湖北省,湖北,730,0,32,39,
8,8,随州,5,0,0,0,湖北省,湖北,730,0,32,39,
9,9,天门,3,0,0,0,湖北省,湖北,730,0,32,39,
10,10,宜昌,1,0,0,1,湖北省,湖北,730,0,32,39,
11,11,鄂州,1,0,0,0,湖北省,湖北,730,0,32,39,
12,12,襄阳,1,0,0,0,湖北省,湖北,730,0,32,39,
13,13,深圳,20,0,2,0,广东省,广东,78,0,2,0,
14,14,广州,14,0,0,0,广东省,广东,78,0,2,0,
15,15,珠海,10,0,0,0,广东省,广东,78,0,2,0,
16,16,佛山,9,0,0,0,广东省,广东,78,0,2,0,
17,17,惠州,7,0,0,0,广东省,广东,78,0,2,0,
18,18,阳江,5,0,0,0,广东省,广东,78,0,2,0,
19,19,韶关,3,0,0,0,广东省,广东,78,0,2,0,
20,20,湛江,2,0,0,0,广东省,广东,78,0,2,0,
21,21,中山,2,0,0,0,广东省,广东,78,0,2,0,
22,22,肇庆,2,0,0,0,广东省,广东,78,0,2,0,
23,23,清远,2,0,0,0,广东省,广东,78,0,2,0,
24,24,东莞,1,0,0,0,广东省,广东,78,0,2,0,
25,25,汕头,1,0,0,0,广东省,广东,78,0,2,0,
26,26,台州,20,0,0,0,浙江省,浙江,62,0,1,0,
27,27,杭州,12,0,0,0,浙江省,浙江,62,0,1,0,
28,28,温州,10,0,1,0,浙江省,浙江,62,0,1,0,
29,29,宁波,6,0,0,0,浙江省,浙江,62,0,1,0,
30,30,绍兴,4,0,0,0,浙江省,浙江,62,0,1,0,
31,31,嘉兴,4,0,0,0,浙江省,浙江,62,0,1,0,
32,32,舟山,2,0,0,0,浙江省,浙江,62,0,1,0,
33,33,金华,2,0,0,0,浙江省,浙江,62,0,1,0,
34,34,衢州,2,0,0,0,浙江省,浙江,62,0,1,0,
35,35,万州区,10,0,0,0,重庆市,重庆,57,0,0,0,
36,36,长寿区,5,0,0,0,重庆市,重庆,57,0,0,0,
37,37,开州区,4,0,0,0,重庆市,重庆,57,0,0,0,
38,38,巫山县,3,0,0,0,重庆市,重庆,57,0,0,0,
39,39,永川区,3,0,0,0,重庆市,重庆,57,0,0,0,
40,40,九龙坡区,3,0,0,0,重庆市,重庆,57,0,0,0,
41,41,忠县,3,0,0,0,重庆市,重庆,57,0,0,0,
42,42,两江新区,3,0,0,0,重庆市,重庆,57,0,0,0,
43,43,石柱县,3,0,0,0,重庆市,重庆,57,0,0,0,
44,44,垫江县,2,0,0,0,重庆市,重庆,57,0,0,0,
45,45,大渡口区,2,0,0,0,重庆市,重庆,57,0,0,0,
46,46,渝北区,2,0,0,0,重庆市,重庆,57,0,0,0,
47,47,云阳县,2,0,0,0,重庆市,重庆,57,0,0,0,
48,48,巫溪县,2,0,0,0,重庆市,重庆,57,0,0,0,
49,49,合川区,2,0,0,0,重庆市,重庆,57,0,0,0,
50,50,璧山区,2,0,0,0,重庆市,重庆,57,0,0,0,
51,51,涪陵区,1,0,0,0,重庆市,重庆,57,0,0,0,
