,Unnamed: 0,city.cityName,city.confirmedCount,city.suspectedCount,city.curedCount,city.deadCount,provinceName,provinceShortName,confirmedCount,suspectedCount,curedCount,deadCount,comment
0,0,武汉,698,0,42,63,湖北省,湖北,1423,0,44,76,
1,1,黄冈,154,0,2,4,湖北省,湖北,1423,0,44,76,
2,2,孝感,100,0,0,1,湖北省,湖北,1423,0,44,76,
3,3,荆门,90,0,0,3,湖北省,湖北,1423,0,44,76,
4,4,咸宁,64,0,0,0,湖北省,湖北,1423,0,44,76,
5,5,随州,52,0,0,0,湖北省,湖北,1423,0,44,76,
6,6,荆州,47,0,0,2,湖北省,湖北,1423,0,44,76,
7,7,十堰,40,0,0,0,湖北省,湖北,1423,0,44,76,
8,8,黄石,36,0,0,1,湖北省,湖北,1423,0,44,76,
9,9,襄阳,36,0,0,0,湖北省,湖北,1423,0,44,76,
10,10,宜昌,31,0,0,1,湖北省,湖北,1423,0,44,76,
11,11,恩施州,25,0,0,0,湖北省,湖北,1423,0,44,76,
12,12,鄂州,20,0,0,0,湖北省,湖北,1423,0,44,76,
13,13,天门,13,0,0,0,湖北省,湖北,1423,0,44,76,
14,14,仙桃,12,0,0,0,湖北省,湖北,1423,0,44,76,
15,15,潜江,5,0,0,1,湖北省,湖北,1423,0,44,76,
16,16,郑州,29,0,0,0,河南省,河南,128,0,0,1,
17,17,信阳,23,0,0,0,河南省,河南,128,0,0,1,
18,18,南阳,19,0,0,1,河南省,河南,128,0,0,1,
19,19,周口,11,0,0,0,河南省,河南,128,0,0,1,
20,20,驻马店,9,0,0,0,河南省,河南,128,0,0,1,
21,21,安阳市,7,0,0,0,河南省,河南,128,0,0,1,
22,22,漯河,6,0,0,0,河南省,河南,128,0,0,1,
23,23,商丘,6,0,0,0,河南省,河南,128,0,0,1,
24,24,平顶山,5,0,0,0,河南省,河南,128,0,0,1,
25,25,新乡,4,0,0,0,河南省,河南,128,0,0,1,
26,26,三门峡,3,0,0,0,河南省,河南,128,0,0,1,
27,27,洛阳,2,0,0,0,河南省,河南,128,0,0,1,
28,28,鹤壁,2,0,0,0,河南省,河南,128,0,0,1,
29,29,开封,1,0,0,0,河南省,河南,128,0,0,1,
30,30,许昌,1,0,0,0,河南省,河南,128,0,0,1,
31,31,深圳,31,0,2,0,广东省,广东,111,0,2,0,
32,32,广州,17,0,0,0,广东省,广东,111,0,2,0,
33,33,珠海,12,0,0,0,广东省,广东,111,0,2,0,
34,34,佛山,10,0,0,0,广东省,广东,111,0,2,0,
35,35,惠州,8,0,0,0,广东省,广东,111,0,2,0,
36,36,阳江,8,0,0,0,广东省,广东,111,0,2,0,
37,37,湛江,4,0,0,0,广东省,广东,111,0,2,0,
38,38,肇庆,4,0,0,0,广东省,广东,111,0,2,0,
39,39,韶关,4,0,0,0,广东省,广东,111,0,2,0,
40,40,清远,3,0,0,0,广东省,广东,111,0,2,0,
41,41,揭阳,3,0,0,0,广东省,广东,111,0,2,0,
42,42,中山,2,0,0,0,广东省,广东,111,0,2,0,
43,43,东莞,2,0,0,0,广东省,广东,111,0,2,0,
44,44,汕头,2,0,0,0,广东省,广东,111,0,2,0,
45,45,梅州,1,0,0,0,广东省,广东,111,0,2,0,
46,46,杭州,27,0,0,0,浙江省,浙江,104,0,1,0,
47,47,台州,21,0,0,0,浙江省,浙江,104,0,1,0,
48,48,温州,18,0,1,0,浙江省,浙江,104,0,1,0,
49,49,宁波,13,0,0,0,浙江省,浙江,104,0,1,0,
50,50,嘉兴,8,0,0,0,浙江省,浙江,104,0,1,0,
51,51,绍兴,5,0,0,0,浙江省,浙江,104,0,1,0,
52,52,金华,3,0,0,0,浙江省,浙江,104,0,1,0,
53,53,衢州,3,0,0,0,浙江省,浙江,104,0,1,0,
54,54,丽水,3,0,0,0,浙江省,浙江,104,0,1,0,
55,55,舟山,2,0,0,0,浙江省,浙江,104,0,1,0,
56,56,湖州,1,0,0,0,浙江省,浙江,104,0,1,0,
57,57,万州区,13,0,0,0,重庆市,重庆,75,0,0,0,
58,58,长寿区,5,0,0,0,重庆市,重庆,75,0,0,0,
59,59,忠县,5,0,0,0,重庆市,重庆,75,0,0,0,
60,60,大渡口区,4,0,0,0,重庆市,重庆,75,0,0,0,
61,61,渝北区,4,0,0,0,重庆市,重庆,75,0,0,0,
62,62,开州区,4,0,0,0,重庆市,重庆,75,0,0,0,
63,63,云阳县,4,0,0,0,重庆市,重庆,75,0,0,0,
64,64,九龙坡区,3,0,0,0,重庆市,重庆,75,0,0,0,
65,65,永川区,3,0,0,0,重庆市,重庆,75,0,0,0,
66,66,奉节县,3,0,0,0,重庆市,重庆,75,0,0,0,
67,67,巫山县,3,0,0,0,重庆市,重庆,75,0,0,0,
68,68,巫溪县,3,0,0,0,重庆市,重庆,75,0,0,0,
69,69,两江新区,3,0,0,0,重庆市,重庆,75,0,0,0,
70,70,石柱县,3,0,0,0,重庆市,重庆,75,0,0,0,
71,71,江北区,2,0,0,0,重庆市,重庆,75,0,0,0,
72,72,垫江县,2,0,0,0,重庆市,重庆,75,0,0,0,
73,73,合川区,2,0,0,0,重庆市,重庆,75,0,0,0,
